aggregate_zone_id,aggregate_name,aggregate_floor_id,aggregate_storey,aggregate_area_m2,aggregate_scope_reason,child_zone_id,child_name,child_floor_id,child_storey,child_room_type,child_area_m2,weight,method,confidence,reason
tz_1VG1As2i9CNAES2YSNmuIZ,"Level 01 · GFA 250mm 1 · 3,648 m²",floor_level_01,Level_01,3647.89,explicit_aggregate_name,tz_3xtnrBUgHBCwRh_xfyB8zE,Level 01 · LOBBY 100 · 268 m²,floor_level_01,Level_01,lobby,268.134,0.14465896,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuIZ,"Level 01 · GFA 250mm 1 · 3,648 m²",floor_level_01,Level_01,3647.89,explicit_aggregate_name,tz_1CEwDhGXz6rf1qZbuMomS3,Level 01 · STAIRCASE 101 · 25.6 m²,floor_level_01,Level_01,circulation,25.555,0.01378726,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuIZ,"Level 01 · GFA 250mm 1 · 3,648 m²",floor_level_01,Level_01,3647.89,explicit_aggregate_name,tz_3eHc4RiQ5C9u5ExHSqeXsn,Level 01 · STAIRCASE 102 · 25.6 m²,floor_level_01,Level_01,circulation,25.557,0.01378796,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuIZ,"Level 01 · GFA 250mm 1 · 3,648 m²",floor_level_01,Level_01,3647.89,explicit_aggregate_name,tz_3jzuKaCoj7duM8YUpx6KXa,Level 01 · STAIRCASE 103 · 18.0 m²,floor_level_01,Level_01,circulation,18.021,0.00972227,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuIZ,"Level 01 · GFA 250mm 1 · 3,648 m²",floor_level_01,Level_01,3647.89,explicit_aggregate_name,tz_3jzuKaCoj7duM8YUpx6IdZ,Level 01 · KITCHEN 110 · 84.6 m²,floor_level_01,Level_01,amenity,84.647,0.04566716,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuIZ,"Level 01 · GFA 250mm 1 · 3,648 m²",floor_level_01,Level_01,3647.89,explicit_aggregate_name,tz_3jzuKaCoj7duM8YUpx6Khz,Level 01 · CORRIDOR 120 · 11.4 m²,floor_level_01,Level_01,hallway,11.377,0.00613776,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuIZ,"Level 01 · GFA 250mm 1 · 3,648 m²",floor_level_01,Level_01,3647.89,explicit_aggregate_name,tz_0tWM7C8ybBZQ4c5DL1_lzg,Level 01 · AUDITORIUM 130 · 53.7 m²,floor_level_01,Level_01,office,53.699,0.02897053,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuIZ,"Level 01 · GFA 250mm 1 · 3,648 m²",floor_level_01,Level_01,3647.89,explicit_aggregate_name,tz_2EmhthfYTF_hx0gAAa2KtI,Level 01 · BUSINESS SPACE 140 · 117 m²,floor_level_01,Level_01,office,117.112,0.06318221,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuIZ,"Level 01 · GFA 250mm 1 · 3,648 m²",floor_level_01,Level_01,3647.89,explicit_aggregate_name,tz_3jCS7E4Nb3qBkgP0MIotWt,Level 01 · CLEANING 141 · 2.1 m²,floor_level_01,Level_01,office,2.054,0.00110791,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuIZ,"Level 01 · GFA 250mm 1 · 3,648 m²",floor_level_01,Level_01,3647.89,explicit_aggregate_name,tz_3jCS7E4Nb3qBkgP0MIoqPQ,Level 01 · INFO 142 · 5.3 m²,floor_level_01,Level_01,office,5.251,0.00283312,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuIZ,"Level 01 · GFA 250mm 1 · 3,648 m²",floor_level_01,Level_01,3647.89,explicit_aggregate_name,tz_3jCS7E4Nb3qBkgP0MIoqGs,Level 01 · TOILET / ACCESSIBLE 143 · 5.6 m²,floor_level_01,Level_01,office,5.571,0.0030058,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuIZ,"Level 01 · GFA 250mm 1 · 3,648 m²",floor_level_01,Level_01,3647.89,explicit_aggregate_name,tz_3xtnrBUgHBCwRh_xfyB626,Level 01 · PARKING 150 · 408 m²,floor_level_01,Level_01,office,408.368,0.22031555,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuIZ,"Level 01 · GFA 250mm 1 · 3,648 m²",floor_level_01,Level_01,3647.89,explicit_aggregate_name,tz_0tWM7C8ybBZQ4c5DL1_lwj,Level 01 · RESTAURANT 1000 · 244 m²,floor_level_01,Level_01,office,243.799,0.13153016,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuIZ,"Level 01 · GFA 250mm 1 · 3,648 m²",floor_level_01,Level_01,3647.89,explicit_aggregate_name,tz_3eHc4RiQ5C9u5ExHSqeXq_,Level 01 · TOILET 1004 · 1.4 m²,floor_level_01,Level_01,utility,1.438,0.0007759,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuIZ,"Level 01 · GFA 250mm 1 · 3,648 m²",floor_level_01,Level_01,3647.89,explicit_aggregate_name,tz_0dEbiQb1r6fw7CerSu3TPG,Level 01 · MEETING 1005 · 6.4 m²,floor_level_01,Level_01,meeting_room,6.384,0.00344439,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuIZ,"Level 01 · GFA 250mm 1 · 3,648 m²",floor_level_01,Level_01,3647.89,explicit_aggregate_name,tz_0dEbiQb1r6fw7CerSu3TPT,Level 01 · MEETING 1006 · 6.1 m²,floor_level_01,Level_01,meeting_room,6.138,0.00331143,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuIZ,"Level 01 · GFA 250mm 1 · 3,648 m²",floor_level_01,Level_01,3647.89,explicit_aggregate_name,tz_0dEbiQb1r6fw7CerSu3TPQ,Level 01 · MEETING 1007 · 5.8 m²,floor_level_01,Level_01,meeting_room,5.784,0.00312051,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuIZ,"Level 01 · GFA 250mm 1 · 3,648 m²",floor_level_01,Level_01,3647.89,explicit_aggregate_name,tz_0dEbiQb1r6fw7CerSu3TP7,Level 01 · MEETING 1008 · 5.5 m²,floor_level_01,Level_01,meeting_room,5.499,0.00296668,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuIZ,"Level 01 · GFA 250mm 1 · 3,648 m²",floor_level_01,Level_01,3647.89,explicit_aggregate_name,tz_0dEbiQb1r6fw7CerSu3VCo,Level 01 · VESTIBULE 1009 · 11.8 m²,floor_level_01,Level_01,office,11.767,0.00634854,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuIZ,"Level 01 · GFA 250mm 1 · 3,648 m²",floor_level_01,Level_01,3647.89,explicit_aggregate_name,tz_3I0Kk3lRLDw8v2w0zwpO7q,Level 01 · MEETING 1010 · 5.8 m²,floor_level_01,Level_01,meeting_room,5.784,0.00312051,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuIZ,"Level 01 · GFA 250mm 1 · 3,648 m²",floor_level_01,Level_01,3647.89,explicit_aggregate_name,tz_3I0Kk3lRLDw8v2w0zwpO7p,Level 01 · MEETING 1011 · 5.8 m²,floor_level_01,Level_01,meeting_room,5.784,0.00312043,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuIZ,"Level 01 · GFA 250mm 1 · 3,648 m²",floor_level_01,Level_01,3647.89,explicit_aggregate_name,tz_3I0Kk3lRLDw8v2w0zwpO6E,Level 01 · MEETING 1012 · 5.8 m²,floor_level_01,Level_01,meeting_room,5.784,0.00312051,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuIZ,"Level 01 · GFA 250mm 1 · 3,648 m²",floor_level_01,Level_01,3647.89,explicit_aggregate_name,tz_3I0Kk3lRLDw8v2w0zwpO6D,Level 01 · MEETING 1013 · 5.9 m²,floor_level_01,Level_01,meeting_room,5.867,0.00316538,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuIZ,"Level 01 · GFA 250mm 1 · 3,648 m²",floor_level_01,Level_01,3647.89,explicit_aggregate_name,tz_0dEbiQb1r6fw7CerSu3VYp,Level 01 · VESTIBULE 1014 · 11.5 m²,floor_level_01,Level_01,office,11.481,0.00619419,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuIZ,"Level 01 · GFA 250mm 1 · 3,648 m²",floor_level_01,Level_01,3647.89,explicit_aggregate_name,tz_2Hutkn_Qz94QfZXkZOQRZT,Level 01 · PUBLIC TOILET 1016 · 13.7 m²,floor_level_01,Level_01,office,13.678,0.00737926,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuIZ,"Level 01 · GFA 250mm 1 · 3,648 m²",floor_level_01,Level_01,3647.89,explicit_aggregate_name,tz_2T7gRjEFvBgRaNLZHAfFF9,Level 01 · OFFICE 1101 · 2.4 m²,floor_level_01,Level_01,office,2.404,0.0012969,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuIZ,"Level 01 · GFA 250mm 1 · 3,648 m²",floor_level_01,Level_01,3647.89,explicit_aggregate_name,tz_2T7gRjEFvBgRaNLZHAfFFA,Level 01 · TOILET 1102 · 1.7 m²,floor_level_01,Level_01,utility,1.719,0.00092732,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuIZ,"Level 01 · GFA 250mm 1 · 3,648 m²",floor_level_01,Level_01,3647.89,explicit_aggregate_name,tz_2T7gRjEFvBgRaNLZHAfFFF,Level 01 · STORE 1103 · 8.1 m²,floor_level_01,Level_01,office,8.143,0.00439333,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuIZ,"Level 01 · GFA 250mm 1 · 3,648 m²",floor_level_01,Level_01,3647.89,explicit_aggregate_name,tz_04HSGJmcD3bRsP58HjpIbw,Level 01 · FREEZER 1104 · 3.6 m²,floor_level_01,Level_01,office,3.626,0.00195636,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuIZ,"Level 01 · GFA 250mm 1 · 3,648 m²",floor_level_01,Level_01,3647.89,explicit_aggregate_name,tz_2zj90NfNL65vjsnTedSQQ0,Level 01 · FREEZER 1105 · 4.3 m²,floor_level_01,Level_01,office,4.287,0.0023127,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuIZ,"Level 01 · GFA 250mm 1 · 3,648 m²",floor_level_01,Level_01,3647.89,explicit_aggregate_name,tz_2T7gRjEFvBgRaNLZHAfF_0,Level 01 · CLEANING 1201 · 7.3 m²,floor_level_01,Level_01,office,7.328,0.00395341,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuIZ,"Level 01 · GFA 250mm 1 · 3,648 m²",floor_level_01,Level_01,3647.89,explicit_aggregate_name,tz_2T7gRjEFvBgRaNLZHAfFna,Level 01 · TOILET 1203 · 1.3 m²,floor_level_01,Level_01,utility,1.326,0.00071556,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuIZ,"Level 01 · GFA 250mm 1 · 3,648 m²",floor_level_01,Level_01,3647.89,explicit_aggregate_name,tz_3eHc4RiQ5C9u5ExHSqeWU8,Level 01 · STORE 1301 · 14.3 m²,floor_level_01,Level_01,office,14.29,0.00770949,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuIZ,"Level 01 · GFA 250mm 1 · 3,648 m²",floor_level_01,Level_01,3647.89,explicit_aggregate_name,tz_2DkesObgH6N86CUi08jTVS,Level 01 · MEETING 1401 · 6.4 m²,floor_level_01,Level_01,meeting_room,6.366,0.00343432,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuIZ,"Level 01 · GFA 250mm 1 · 3,648 m²",floor_level_01,Level_01,3647.89,explicit_aggregate_name,tz_2DkesObgH6N86CUi08jTVP,Level 01 · MEETING 1402 · 6.4 m²,floor_level_01,Level_01,meeting_room,6.366,0.00343432,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuIZ,"Level 01 · GFA 250mm 1 · 3,648 m²",floor_level_01,Level_01,3647.89,explicit_aggregate_name,tz_0dEbiQb1r6fw7CerSu3UST,Level 01 · VESTIBULE 1403 · 2.7 m²,floor_level_01,Level_01,office,2.72,0.0014676,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuIZ,"Level 01 · GFA 250mm 1 · 3,648 m²",floor_level_01,Level_01,3647.89,explicit_aggregate_name,tz_3eHc4RiQ5C9u5ExHSqeW5C,Level 01 · UTILITY ROOM 1404 · 11.5 m²,floor_level_01,Level_01,office,11.491,0.00619948,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuIZ,"Level 01 · GFA 250mm 1 · 3,648 m²",floor_level_01,Level_01,3647.89,explicit_aggregate_name,tz_3eHc4RiQ5C9u5ExHSqeWrs,Level 01 · TOILET 1405 · 1.8 m²,floor_level_01,Level_01,utility,1.825,0.00098475,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuIZ,"Level 01 · GFA 250mm 1 · 3,648 m²",floor_level_01,Level_01,3647.89,explicit_aggregate_name,tz_3fHyVhsY1FRR0IcklmG_av,Level 01 · TOILET 1406 · 2.0 m²,floor_level_01,Level_01,utility,1.956,0.00105508,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuIZ,"Level 01 · GFA 250mm 1 · 3,648 m²",floor_level_01,Level_01,3647.89,explicit_aggregate_name,tz_1F880bSDL9nPujvxIbzg0N,Level 01 · ELECT ELECT 3125549 · 2.6 m²,floor_level_01,Level_01,office,2.598,0.00140138,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuIZ,"Level 01 · GFA 250mm 1 · 3,648 m²",floor_level_01,Level_01,3647.89,explicit_aggregate_name,tz_1F880bSDL9nPujvxIbzg02,Level 01 · ELECT ELECT 3125560 · 2.2 m²,floor_level_01,Level_01,office,2.232,0.00120408,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuIZ,"Level 01 · GFA 250mm 1 · 3,648 m²",floor_level_01,Level_01,3647.89,explicit_aggregate_name,tz_1F880bSDL9nPujvxIbzg1l,Level 01 · ELECT ELECT 3125589 · 2.2 m²,floor_level_01,Level_01,office,2.218,0.00119684,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuIZ,"Level 01 · GFA 250mm 1 · 3,648 m²",floor_level_01,Level_01,3647.89,explicit_aggregate_name,tz_3PHN3kec17q9UkUqax52g0,Level 01 · BUSINESS SPACE LIIK1 · 418 m²,floor_level_01,Level_01,office,418.131,0.2255827,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuJU,"Level 02 · GFA 250mm · 3,648 m²",floor_level_02,Level_02,3647.96,explicit_aggregate_name,tz_3H2AkZFqzChQTN2UOTW_7V,Level 02 · STAIRCASE 201 · 25.8 m²,floor_level_02,Level_02,circulation,25.77,0.00697456,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuJU,"Level 02 · GFA 250mm · 3,648 m²",floor_level_02,Level_02,3647.96,explicit_aggregate_name,tz_3H2AkZFqzChQTN2UOTW_62,Level 02 · STAIRCASE 202 · 25.6 m²,floor_level_02,Level_02,circulation,25.616,0.00693277,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuJU,"Level 02 · GFA 250mm · 3,648 m²",floor_level_02,Level_02,3647.96,explicit_aggregate_name,tz_3xtnrBUgHBCwRh_xfyB4Ic,Level 02 · CORRIDOR 210 · 14.4 m²,floor_level_02,Level_02,hallway,14.387,0.00389364,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuJU,"Level 02 · GFA 250mm · 3,648 m²",floor_level_02,Level_02,3647.96,explicit_aggregate_name,tz_3xtnrBUgHBCwRh_xfyB4IZ,Level 02 · OPEN OFFICE 220 · 355 m²,floor_level_02,Level_02,open_office,354.736,0.0960069,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuJU,"Level 02 · GFA 250mm · 3,648 m²",floor_level_02,Level_02,3647.96,explicit_aggregate_name,tz_3xtnrBUgHBCwRh_xfyB1VR,Level 02 · OPEN OFFICE 230 · 303 m²,floor_level_02,Level_02,open_office,302.851,0.08196457,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuJU,"Level 02 · GFA 250mm · 3,648 m²",floor_level_02,Level_02,3647.96,explicit_aggregate_name,tz_3H2AkZFqzChQTN2UOTW_6p,Level 02 · OPEN OFFICE 240 · 125 m²,floor_level_02,Level_02,open_office,125.367,0.03392973,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuJU,"Level 02 · GFA 250mm · 3,648 m²",floor_level_02,Level_02,3647.96,explicit_aggregate_name,tz_1JtggxsYb29w1PJMKPQcP0,Level 02 · OFFICE 2201 · 8.1 m²,floor_level_02,Level_02,office,8.097,0.00219144,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuJU,"Level 02 · GFA 250mm · 3,648 m²",floor_level_02,Level_02,3647.96,explicit_aggregate_name,tz_1JtggxsYb29w1PJMKPQcVO,Level 02 · RECREATION 2202 · 8.7 m²,floor_level_02,Level_02,office,8.657,0.00234283,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuJU,"Level 02 · GFA 250mm · 3,648 m²",floor_level_02,Level_02,3647.96,explicit_aggregate_name,tz_1auGEtVRb3NhFYfyi2P6vo,Level 02 · MEETING 2203 · 41.6 m²,floor_level_02,Level_02,meeting_room,41.614,0.01126249,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuJU,"Level 02 · GFA 250mm · 3,648 m²",floor_level_02,Level_02,3647.96,explicit_aggregate_name,tz_1auGEtVRb3NhFYfyi2P6vw,Level 02 · MEETING 2204 · 41.1 m²,floor_level_02,Level_02,meeting_room,41.088,0.01112008,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuJU,"Level 02 · GFA 250mm · 3,648 m²",floor_level_02,Level_02,3647.96,explicit_aggregate_name,tz_3xtnrBUgHBCwRh_xfyB0P8,Level 02 · TOILET 2205 · 7.0 m²,floor_level_02,Level_02,utility,7.026,0.00190143,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuJU,"Level 02 · GFA 250mm · 3,648 m²",floor_level_02,Level_02,3647.96,explicit_aggregate_name,tz_3xtnrBUgHBCwRh_xfyB0P5,Level 02 · TOILET / ACCESSIBLE 2206 · 4.7 m²,floor_level_02,Level_02,office,4.698,0.00127147,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuJU,"Level 02 · GFA 250mm · 3,648 m²",floor_level_02,Level_02,3647.96,explicit_aggregate_name,tz_0_1BZVDc5BxwJSwnsVxdyn,Level 02 · CLEANING 2207 · 3.5 m²,floor_level_02,Level_02,office,3.545,0.00095937,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuJU,"Level 02 · GFA 250mm · 3,648 m²",floor_level_02,Level_02,3647.96,explicit_aggregate_name,tz_2xP8Oy_oH5JP_1bqohjpab,Level 02 · MEETING 2209 · 46.2 m²,floor_level_02,Level_02,meeting_room,46.184,0.01249933,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuJU,"Level 02 · GFA 250mm · 3,648 m²",floor_level_02,Level_02,3647.96,explicit_aggregate_name,tz_05MwHiS6LD_BIlHfVKbp73,Level 02 · STORE 2210 · 11.0 m²,floor_level_02,Level_02,office,10.957,0.00296541,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuJU,"Level 02 · GFA 250mm · 3,648 m²",floor_level_02,Level_02,3647.96,explicit_aggregate_name,tz_2Ps55StZr5yRhh62nE9q9d,Level 02 · OFFICE 2300a · 6.0 m²,floor_level_02,Level_02,office,6.002,0.00162446,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuJU,"Level 02 · GFA 250mm · 3,648 m²",floor_level_02,Level_02,3647.96,explicit_aggregate_name,tz_2Ps55StZr5yRhh62nE9q9Y,Level 02 · OFFICE 2300b · 5.5 m²,floor_level_02,Level_02,office,5.527,0.00149585,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuJU,"Level 02 · GFA 250mm · 3,648 m²",floor_level_02,Level_02,3647.96,explicit_aggregate_name,tz_2Ps55StZr5yRhh62nE9q9X,Level 02 · OFFICE 2300c · 5.7 m²,floor_level_02,Level_02,office,5.736,0.0015524,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuJU,"Level 02 · GFA 250mm · 3,648 m²",floor_level_02,Level_02,3647.96,explicit_aggregate_name,tz_2xP8Oy_oH5JP_1bqohjpax,Level 02 · MEETING 2301 · 41.7 m²,floor_level_02,Level_02,meeting_room,41.721,0.01129137,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuJU,"Level 02 · GFA 250mm · 3,648 m²",floor_level_02,Level_02,3647.96,explicit_aggregate_name,tz_1JtggxsYb29w1PJMKPQdmN,Level 02 · STORE 2302 · 8.2 m²,floor_level_02,Level_02,office,8.228,0.0022269,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuJU,"Level 02 · GFA 250mm · 3,648 m²",floor_level_02,Level_02,3647.96,explicit_aggregate_name,tz_3xtnrBUgHBCwRh_xfyB0Sg,Level 02 · OFFICE 2303 · 8.8 m²,floor_level_02,Level_02,office,8.767,0.00237274,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuJU,"Level 02 · GFA 250mm · 3,648 m²",floor_level_02,Level_02,3647.96,explicit_aggregate_name,tz_2xP8Oy_oH5JP_1bqohjpac,Level 02 · MEETING 2304 · 48.2 m²,floor_level_02,Level_02,meeting_room,48.212,0.01304812,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuJU,"Level 02 · GFA 250mm · 3,648 m²",floor_level_02,Level_02,3647.96,explicit_aggregate_name,tz_3mv9CJhk92VvyjKaBF2owy,Level 02 · CLEANING 2305 · 6.0 m²,floor_level_02,Level_02,office,6.029,0.00163177,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuJU,"Level 02 · GFA 250mm · 3,648 m²",floor_level_02,Level_02,3647.96,explicit_aggregate_name,tz_3xtnrBUgHBCwRh_xfyB0PT,Level 02 · RECREATION 2306 · 8.8 m²,floor_level_02,Level_02,office,8.764,0.002372,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuJU,"Level 02 · GFA 250mm · 3,648 m²",floor_level_02,Level_02,3647.96,explicit_aggregate_name,tz_3xtnrBUgHBCwRh_xfyB1Vw,Level 02 · TOILET 2307 · 7.0 m²,floor_level_02,Level_02,utility,7.027,0.00190188,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuJU,"Level 02 · GFA 250mm · 3,648 m²",floor_level_02,Level_02,3647.96,explicit_aggregate_name,tz_3xtnrBUgHBCwRh_xfyB1Vr,Level 02 · TOILET / ACCESSIBLE 2308 · 4.7 m²,floor_level_02,Level_02,office,4.698,0.0012716,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuJU,"Level 02 · GFA 250mm · 3,648 m²",floor_level_02,Level_02,3647.96,explicit_aggregate_name,tz_2xP8Oy_oH5JP_1bqohjpaK,Level 02 · MEETING 2401 · 26.5 m²,floor_level_02,Level_02,meeting_room,26.453,0.00715938,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuJU,"Level 02 · GFA 250mm · 3,648 m²",floor_level_02,Level_02,3647.96,explicit_aggregate_name,tz_3WcAivD6L3qPu4fxZ5CkSo,Level 02 · RECREATION 2402 · 8.4 m²,floor_level_02,Level_02,office,8.376,0.00226701,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuJU,"Level 02 · GFA 250mm · 3,648 m²",floor_level_02,Level_02,3647.96,explicit_aggregate_name,tz_3xtnrBUgHBCwRh_xfyB_pa,Level 02 · CLEANING 2403 · 2.9 m²,floor_level_02,Level_02,office,2.874,0.00077783,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuJU,"Level 02 · GFA 250mm · 3,648 m²",floor_level_02,Level_02,3647.96,explicit_aggregate_name,tz_3xtnrBUgHBCwRh_xfyB_pX,Level 02 · STORE 2404 · 3.5 m²,floor_level_02,Level_02,office,3.465,0.00093766,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
tz_1VG1As2i9CNAES2YSNmuJU,"Level 02 · GFA 250mm · 3,648 m²",floor_level_02,Level_02,3647.96,explicit_aggregate_name,tz_3b3bVmE5P4tBwtV6k__NIS,Level 02 · TOILET / ACCESSIBLE 2405 · 4.9 m²,floor_level_02,Level_02,office,4.891,0.00132375,same_storey_area_weight,medium,area share among non-aggregate occupied child candidates on same location
