edge_id,source_node_id,target_node_id,relationship_type,direction,weight,source,method,confidence,evidence_json,notes
cab_1A99jTes58nBDzS2Fimrec__OBJECT_ASSIGNED_TO_ZONE__tz_2Ab53HB9b2wfqHriZIzvth,cab_1A99jTes58nBDzS2Fimrec,tz_2Ab53HB9b2wfqHriZIzvth,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""4.15""}",
cab_1A99jTes58nBDzS2Fimrex__OBJECT_LOCATED_ON_FLOOR__floor_level_01,cab_1A99jTes58nBDzS2Fimrex,floor_level_01,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_1A99jTes58nBDzS2Fimrex__OBJECT_ASSIGNED_TO_ZONE__tz_3jCS7E4Nb3qBkgP0MIoqPQ,cab_1A99jTes58nBDzS2Fimrex,tz_3jCS7E4Nb3qBkgP0MIoqPQ,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""3.65""}",
cab_1A99jTes58nBDzS2Fimrem__OBJECT_LOCATED_ON_FLOOR__floor_level_01,cab_1A99jTes58nBDzS2Fimrem,floor_level_01,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_1A99jTes58nBDzS2Fimrem__OBJECT_ASSIGNED_TO_ZONE__tz_3jCS7E4Nb3qBkgP0MIoqPQ,cab_1A99jTes58nBDzS2Fimrem,tz_3jCS7E4Nb3qBkgP0MIoqPQ,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""2.8""}",
cab_1A99jTes58nBDzS2FimrrI__OBJECT_LOCATED_ON_FLOOR__floor_level_01,cab_1A99jTes58nBDzS2FimrrI,floor_level_01,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_1A99jTes58nBDzS2FimrrI__OBJECT_ASSIGNED_TO_ZONE__tz_2Ab53HB9b2wfqHriZIzvtu,cab_1A99jTes58nBDzS2FimrrI,tz_2Ab53HB9b2wfqHriZIzvtu,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""4.33""}",
cab_2VwwZmnPL7FAJiilulAXpr__OBJECT_LOCATED_ON_FLOOR__floor_level_01,cab_2VwwZmnPL7FAJiilulAXpr,floor_level_01,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_2VwwZmnPL7FAJiilulAXpr__OBJECT_ASSIGNED_TO_ZONE__tz_3jzuKaCoj7duM8YUpx6IdZ,cab_2VwwZmnPL7FAJiilulAXpr,tz_3jzuKaCoj7duM8YUpx6IdZ,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""1.52""}",
cab_2VwwZmnPL7FAJiilulAXoj__OBJECT_LOCATED_ON_FLOOR__floor_level_01,cab_2VwwZmnPL7FAJiilulAXoj,floor_level_01,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_2VwwZmnPL7FAJiilulAXoj__OBJECT_ASSIGNED_TO_ZONE__tz_3jzuKaCoj7duM8YUpx6IdZ,cab_2VwwZmnPL7FAJiilulAXoj,tz_3jzuKaCoj7duM8YUpx6IdZ,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""0.51""}",
cab_2VwwZmnPL7FAJiilulAXz2__OBJECT_LOCATED_ON_FLOOR__floor_level_01,cab_2VwwZmnPL7FAJiilulAXz2,floor_level_01,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_2VwwZmnPL7FAJiilulAXz2__OBJECT_ASSIGNED_TO_ZONE__tz_3jzuKaCoj7duM8YUpx6IdZ,cab_2VwwZmnPL7FAJiilulAXz2,tz_3jzuKaCoj7duM8YUpx6IdZ,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""0.51""}",
cab_12Mwn4unv1281x8Zzfxx5d__OBJECT_LOCATED_ON_FLOOR__floor_level_01,cab_12Mwn4unv1281x8Zzfxx5d,floor_level_01,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_12Mwn4unv1281x8Zzfxx5d__OBJECT_ASSIGNED_TO_ZONE__tz_3eHc4RiQ5C9u5ExHSqeW5C,cab_12Mwn4unv1281x8Zzfxx5d,tz_3eHc4RiQ5C9u5ExHSqeW5C,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""1.38""}",
cab_12Mwn4unv1281x8Zzfxx5a__OBJECT_LOCATED_ON_FLOOR__floor_level_01,cab_12Mwn4unv1281x8Zzfxx5a,floor_level_01,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_12Mwn4unv1281x8Zzfxx5a__OBJECT_ASSIGNED_TO_ZONE__tz_3eHc4RiQ5C9u5ExHSqeW5C,cab_12Mwn4unv1281x8Zzfxx5a,tz_3eHc4RiQ5C9u5ExHSqeW5C,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""1.45""}",
cab_12Mwn4unv1281x8Zzfxx2W__OBJECT_LOCATED_ON_FLOOR__floor_level_01,cab_12Mwn4unv1281x8Zzfxx2W,floor_level_01,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_12Mwn4unv1281x8Zzfxx2W__OBJECT_ASSIGNED_TO_ZONE__tz_3jCS7E4Nb3qBkgP0MIoqI9,cab_12Mwn4unv1281x8Zzfxx2W,tz_3jCS7E4Nb3qBkgP0MIoqI9,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""4.11""}",
cab_12Mwn4unv1281x8Zzfxx2j__OBJECT_LOCATED_ON_FLOOR__floor_level_01,cab_12Mwn4unv1281x8Zzfxx2j,floor_level_01,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_12Mwn4unv1281x8Zzfxx2j__OBJECT_ASSIGNED_TO_ZONE__tz_3jCS7E4Nb3qBkgP0MIoqI9,cab_12Mwn4unv1281x8Zzfxx2j,tz_3jCS7E4Nb3qBkgP0MIoqI9,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""4.09""}",
cab_12Mwn4unv1281x8Zzfxx2I__OBJECT_LOCATED_ON_FLOOR__floor_level_01,cab_12Mwn4unv1281x8Zzfxx2I,floor_level_01,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_12Mwn4unv1281x8Zzfxx2I__OBJECT_ASSIGNED_TO_ZONE__tz_3eHc4RiQ5C9u5ExHSqeW5C,cab_12Mwn4unv1281x8Zzfxx2I,tz_3eHc4RiQ5C9u5ExHSqeW5C,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""1.48""}",
cab_12Mwn4unv1281x8Zzfxx2H__OBJECT_LOCATED_ON_FLOOR__floor_level_01,cab_12Mwn4unv1281x8Zzfxx2H,floor_level_01,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_12Mwn4unv1281x8Zzfxx2H__OBJECT_ASSIGNED_TO_ZONE__tz_3jCS7E4Nb3qBkgP0MIoqI9,cab_12Mwn4unv1281x8Zzfxx2H,tz_3jCS7E4Nb3qBkgP0MIoqI9,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""4.09""}",
cab_12Mwn4unv1281x8Zzfxx3R__OBJECT_LOCATED_ON_FLOOR__floor_level_01,cab_12Mwn4unv1281x8Zzfxx3R,floor_level_01,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_12Mwn4unv1281x8Zzfxx3R__OBJECT_ASSIGNED_TO_ZONE__tz_3M4BY9f2fEkQXYemrsO6mK,cab_12Mwn4unv1281x8Zzfxx3R,tz_3M4BY9f2fEkQXYemrsO6mK,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""0.95""}",
cab_2D8XAIe7nEHw9lNcPyhHgF__OBJECT_LOCATED_ON_FLOOR__floor_level_01,cab_2D8XAIe7nEHw9lNcPyhHgF,floor_level_01,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_2D8XAIe7nEHw9lNcPyhHgF__OBJECT_ASSIGNED_TO_ZONE__tz_3xtnrBUgHBCwRh_xfyB626,cab_2D8XAIe7nEHw9lNcPyhHgF,tz_3xtnrBUgHBCwRh_xfyB626,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,low,"{""distance_m"": ""10.41""}",
cab_1aUKvm5Vn6pB1ZfN1xydey__OBJECT_LOCATED_ON_FLOOR__floor_level_01,cab_1aUKvm5Vn6pB1ZfN1xydey,floor_level_01,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_1aUKvm5Vn6pB1ZfN1xydey__OBJECT_ASSIGNED_TO_ZONE__tz_2T7gRjEFvBgRaNLZHAfFna,cab_1aUKvm5Vn6pB1ZfN1xydey,tz_2T7gRjEFvBgRaNLZHAfFna,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""1.8""}",
cab_1aUKvm5Vn6pB1ZfN1xydef__OBJECT_LOCATED_ON_FLOOR__floor_level_01,cab_1aUKvm5Vn6pB1ZfN1xydef,floor_level_01,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_1aUKvm5Vn6pB1ZfN1xydef__OBJECT_ASSIGNED_TO_ZONE__tz_2T7gRjEFvBgRaNLZHAfFna,cab_1aUKvm5Vn6pB1ZfN1xydef,tz_2T7gRjEFvBgRaNLZHAfFna,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""1.8""}",
cab_2uf6sGlwbDpApViE0hZa_a__OBJECT_LOCATED_ON_FLOOR__floor_level_01,cab_2uf6sGlwbDpApViE0hZa_a,floor_level_01,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_2uf6sGlwbDpApViE0hZa_a__OBJECT_ASSIGNED_TO_ZONE__tz_1ihDn_IqL2a8bCCZUoYpFH,cab_2uf6sGlwbDpApViE0hZa_a,tz_1ihDn_IqL2a8bCCZUoYpFH,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""1.85""}",
cab_2uf6sGlwbDpApViE0hZa_H__OBJECT_LOCATED_ON_FLOOR__floor_level_01,cab_2uf6sGlwbDpApViE0hZa_H,floor_level_01,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_2uf6sGlwbDpApViE0hZa_H__OBJECT_ASSIGNED_TO_ZONE__tz_0dEbiQb1r6fw7CerSu3VCo,cab_2uf6sGlwbDpApViE0hZa_H,tz_0dEbiQb1r6fw7CerSu3VCo,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""1.42""}",
cab_1fDPO5NqX6_fWN1_DfMKV9__OBJECT_LOCATED_ON_FLOOR__floor_level_01,cab_1fDPO5NqX6_fWN1_DfMKV9,floor_level_01,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_1fDPO5NqX6_fWN1_DfMKV9__OBJECT_ASSIGNED_TO_ZONE__tz_2DkesObgH6N86CUi08jTVS,cab_1fDPO5NqX6_fWN1_DfMKV9,tz_2DkesObgH6N86CUi08jTVS,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""5.3""}",
cab_1Inp5_8Q16lvsXn7axTLo3__OBJECT_LOCATED_ON_FLOOR__floor_level_01,cab_1Inp5_8Q16lvsXn7axTLo3,floor_level_01,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_1Inp5_8Q16lvsXn7axTLo3__OBJECT_ASSIGNED_TO_ZONE__tz_1F880bSDL9nPujvxIbzg02,cab_1Inp5_8Q16lvsXn7axTLo3,tz_1F880bSDL9nPujvxIbzg02,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""3.0""}",
cab_1Yj9rNubPFEgZOK5SxR_9j__OBJECT_LOCATED_ON_FLOOR__floor_level_01,cab_1Yj9rNubPFEgZOK5SxR_9j,floor_level_01,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_1Yj9rNubPFEgZOK5SxR_9j__OBJECT_ASSIGNED_TO_ZONE__tz_1F880bSDL9nPujvxIbzg02,cab_1Yj9rNubPFEgZOK5SxR_9j,tz_1F880bSDL9nPujvxIbzg02,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""3.0""}",
cab_1Yj9rNubPFEgZOK5SxR_9J__OBJECT_LOCATED_ON_FLOOR__floor_level_01,cab_1Yj9rNubPFEgZOK5SxR_9J,floor_level_01,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_1Yj9rNubPFEgZOK5SxR_9J__OBJECT_ASSIGNED_TO_ZONE__tz_2DkesObgH6N86CUi08jTVP,cab_1Yj9rNubPFEgZOK5SxR_9J,tz_2DkesObgH6N86CUi08jTVP,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""5.37""}",
cab_1Yj9rNubPFEgZOK5SxR_92__OBJECT_LOCATED_ON_FLOOR__floor_level_01,cab_1Yj9rNubPFEgZOK5SxR_92,floor_level_01,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_1Yj9rNubPFEgZOK5SxR_92__OBJECT_ASSIGNED_TO_ZONE__tz_2DkesObgH6N86CUi08jTVP,cab_1Yj9rNubPFEgZOK5SxR_92,tz_2DkesObgH6N86CUi08jTVP,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""5.37""}",
cab_3ypCBte2zE_9pRr5Z54r____OBJECT_LOCATED_ON_FLOOR__floor_level_01,cab_3ypCBte2zE_9pRr5Z54r__,floor_level_01,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_3ypCBte2zE_9pRr5Z54r____OBJECT_ASSIGNED_TO_ZONE__tz_0dEbiQb1r6fw7CerSu3UST,cab_3ypCBte2zE_9pRr5Z54r__,tz_0dEbiQb1r6fw7CerSu3UST,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""1.74""}",
cab_3ypCBte2zE_9pRr5Z54r_o__OBJECT_LOCATED_ON_FLOOR__floor_level_01,cab_3ypCBte2zE_9pRr5Z54r_o,floor_level_01,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_3ypCBte2zE_9pRr5Z54r_o__OBJECT_ASSIGNED_TO_ZONE__tz_0dEbiQb1r6fw7CerSu3UST,cab_3ypCBte2zE_9pRr5Z54r_o,tz_0dEbiQb1r6fw7CerSu3UST,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""2.14""}",
cab_3ypCBte2zE_9pRr5Z54r_5__OBJECT_LOCATED_ON_FLOOR__floor_level_01,cab_3ypCBte2zE_9pRr5Z54r_5,floor_level_01,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_3ypCBte2zE_9pRr5Z54r_5__OBJECT_ASSIGNED_TO_ZONE__tz_1F880bSDL9nPujvxIbzg1l,cab_3ypCBte2zE_9pRr5Z54r_5,tz_1F880bSDL9nPujvxIbzg1l,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""2.37""}",
cab_3ypCBte2zE_9pRr5Z54ryC__OBJECT_LOCATED_ON_FLOOR__floor_level_01,cab_3ypCBte2zE_9pRr5Z54ryC,floor_level_01,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_3ypCBte2zE_9pRr5Z54ryC__OBJECT_ASSIGNED_TO_ZONE__tz_1F880bSDL9nPujvxIbzg1l,cab_3ypCBte2zE_9pRr5Z54ryC,tz_1F880bSDL9nPujvxIbzg1l,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""1.89""}",
cab_3ypCBte2zE_9pRr5Z54rzl__OBJECT_LOCATED_ON_FLOOR__floor_level_01,cab_3ypCBte2zE_9pRr5Z54rzl,floor_level_01,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_3ypCBte2zE_9pRr5Z54rzl__OBJECT_ASSIGNED_TO_ZONE__tz_1F880bSDL9nPujvxIbzg1l,cab_3ypCBte2zE_9pRr5Z54rzl,tz_1F880bSDL9nPujvxIbzg1l,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""1.26""}",
cab_3ypCBte2zE_9pRr5Z54rzu__OBJECT_LOCATED_ON_FLOOR__floor_level_01,cab_3ypCBte2zE_9pRr5Z54rzu,floor_level_01,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_3ypCBte2zE_9pRr5Z54rzu__OBJECT_ASSIGNED_TO_ZONE__tz_1F880bSDL9nPujvxIbzg1l,cab_3ypCBte2zE_9pRr5Z54rzu,tz_1F880bSDL9nPujvxIbzg1l,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""1.59""}",
cab_2J1vgHirr3Nf_fR6etI_6z__OBJECT_LOCATED_ON_FLOOR__floor_level_01,cab_2J1vgHirr3Nf_fR6etI_6z,floor_level_01,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_2J1vgHirr3Nf_fR6etI_6z__OBJECT_ASSIGNED_TO_ZONE__tz_2DkesObgH6N86CUi08jTVP,cab_2J1vgHirr3Nf_fR6etI_6z,tz_2DkesObgH6N86CUi08jTVP,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""3.34""}",
cab_2J1vgHirr3Nf_fR6etIWuo__OBJECT_LOCATED_ON_FLOOR__floor_level_01,cab_2J1vgHirr3Nf_fR6etIWuo,floor_level_01,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_2J1vgHirr3Nf_fR6etIWuo__OBJECT_ASSIGNED_TO_ZONE__tz_2DkesObgH6N86CUi08jTVP,cab_2J1vgHirr3Nf_fR6etIWuo,tz_2DkesObgH6N86CUi08jTVP,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""1.22""}",
cab_2J1vgHirr3Nf_fR6etIWu___OBJECT_LOCATED_ON_FLOOR__floor_level_01,cab_2J1vgHirr3Nf_fR6etIWu_,floor_level_01,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_2J1vgHirr3Nf_fR6etIWu___OBJECT_ASSIGNED_TO_ZONE__tz_2DkesObgH6N86CUi08jTVP,cab_2J1vgHirr3Nf_fR6etIWu_,tz_2DkesObgH6N86CUi08jTVP,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""1.08""}",
cab_2J1vgHirr3Nf_fR6etIWzo__OBJECT_LOCATED_ON_FLOOR__floor_level_01,cab_2J1vgHirr3Nf_fR6etIWzo,floor_level_01,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_2J1vgHirr3Nf_fR6etIWzo__OBJECT_ASSIGNED_TO_ZONE__tz_2DkesObgH6N86CUi08jTVS,cab_2J1vgHirr3Nf_fR6etIWzo,tz_2DkesObgH6N86CUi08jTVS,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""1.09""}",
cab_2J1vgHirr3Nf_fR6etIWzy__OBJECT_LOCATED_ON_FLOOR__floor_level_01,cab_2J1vgHirr3Nf_fR6etIWzy,floor_level_01,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_2J1vgHirr3Nf_fR6etIWzy__OBJECT_ASSIGNED_TO_ZONE__tz_2DkesObgH6N86CUi08jTVS,cab_2J1vgHirr3Nf_fR6etIWzy,tz_2DkesObgH6N86CUi08jTVS,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""0.65""}",
cab_2J1vgHirr3Nf_fR6etIWy___OBJECT_LOCATED_ON_FLOOR__floor_level_01,cab_2J1vgHirr3Nf_fR6etIWy_,floor_level_01,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_2J1vgHirr3Nf_fR6etIWy___OBJECT_ASSIGNED_TO_ZONE__tz_2DkesObgH6N86CUi08jTVS,cab_2J1vgHirr3Nf_fR6etIWy_,tz_2DkesObgH6N86CUi08jTVS,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""2.0""}",
cab_1gBUY9aX55Z9Ytwb7GQFUm__OBJECT_LOCATED_ON_FLOOR__floor_level_01,cab_1gBUY9aX55Z9Ytwb7GQFUm,floor_level_01,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_1gBUY9aX55Z9Ytwb7GQFUm__OBJECT_ASSIGNED_TO_ZONE__tz_2DkesObgH6N86CUi08jTVS,cab_1gBUY9aX55Z9Ytwb7GQFUm,tz_2DkesObgH6N86CUi08jTVS,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,low,"{""distance_m"": ""6.69""}",
cab_1gBUY9aX55Z9Ytwb7GQFUo__OBJECT_LOCATED_ON_FLOOR__floor_level_01,cab_1gBUY9aX55Z9Ytwb7GQFUo,floor_level_01,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_1gBUY9aX55Z9Ytwb7GQFUo__OBJECT_ASSIGNED_TO_ZONE__tz_2DkesObgH6N86CUi08jTVS,cab_1gBUY9aX55Z9Ytwb7GQFUo,tz_2DkesObgH6N86CUi08jTVS,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,low,"{""distance_m"": ""8.08""}",
cab_1gBUY9aX55Z9Ytwb7GQFHA__OBJECT_LOCATED_ON_FLOOR__floor_level_01,cab_1gBUY9aX55Z9Ytwb7GQFHA,floor_level_01,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_1gBUY9aX55Z9Ytwb7GQFHA__OBJECT_ASSIGNED_TO_ZONE__tz_2DkesObgH6N86CUi08jTVS,cab_1gBUY9aX55Z9Ytwb7GQFHA,tz_2DkesObgH6N86CUi08jTVS,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""5.58""}",
cab_3Sg96Yq1H0KeIY_4TWSz1p__OBJECT_LOCATED_ON_FLOOR__floor_level_02,cab_3Sg96Yq1H0KeIY_4TWSz1p,floor_level_02,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_3Sg96Yq1H0KeIY_4TWSz1p__OBJECT_ASSIGNED_TO_ZONE__tz_1ihDn_IqL2a8bCCZUoYpPA,cab_3Sg96Yq1H0KeIY_4TWSz1p,tz_1ihDn_IqL2a8bCCZUoYpPA,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""4.09""}",
cab_3Sg96Yq1H0KeIY_4TWSz1q__OBJECT_LOCATED_ON_FLOOR__floor_level_02,cab_3Sg96Yq1H0KeIY_4TWSz1q,floor_level_02,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_3Sg96Yq1H0KeIY_4TWSz1q__OBJECT_ASSIGNED_TO_ZONE__tz_2gcNnmocjA5uvLJTxY_5Hp,cab_3Sg96Yq1H0KeIY_4TWSz1q,tz_2gcNnmocjA5uvLJTxY_5Hp,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""3.94""}",
cab_3Sg96Yq1H0KeIY_4TWSz1f__OBJECT_LOCATED_ON_FLOOR__floor_level_02,cab_3Sg96Yq1H0KeIY_4TWSz1f,floor_level_02,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
