node_id,node_type,name,label,source_system,source_file,ifc_global_id,eplus_name,xeokit_object_id,zone_id,floor_id,room_id,coordinates,properties_json,value_class,confidence,notes
lp_3g5_xqsVv5Kxm6jdvHkJ5x,LightFixture,Aava-AV12LLR,SIV01,ifc_ele,ELE_enriched.ifc,3g5_xqsVv5Kxm6jdvHkJ5x,,,,floor_level_03,,"[16.781, 41.643, 66.05]","{""device_tag"": ""SIV01"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""34.0"", ""power_factor"": ""1.0"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_3g5_xqsVv5Kxm6jdvHkJ5u,LightFixture,Aava-AV12LLR,SIV01,ifc_ele,ELE_enriched.ifc,3g5_xqsVv5Kxm6jdvHkJ5u,,,,floor_level_03,,"[18.648, 39.443, 66.05]","{""device_tag"": ""SIV01"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""34.0"", ""power_factor"": ""1.0"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_3g5_xqsVv5Kxm6jdvHkJ5v,LightFixture,Aava-AV12LLR,SIV01,ifc_ele,ELE_enriched.ifc,3g5_xqsVv5Kxm6jdvHkJ5v,,,,floor_level_03,,"[20.664, 37.069, 66.05]","{""device_tag"": ""SIV01"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""34.0"", ""power_factor"": ""1.0"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_3g5_xqsVv5Kxm6jdvHkJ5_,LightFixture,Aava-AV12LLR,SIV01,ifc_ele,ELE_enriched.ifc,3g5_xqsVv5Kxm6jdvHkJ5_,,,,floor_level_03,,"[22.671, 34.705, 66.05]","{""device_tag"": ""SIV01"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""34.0"", ""power_factor"": ""1.0"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_3g5_xqsVv5Kxm6jdvHkJ5y,LightFixture,Aava-AV12LLR,SIV01,ifc_ele,ELE_enriched.ifc,3g5_xqsVv5Kxm6jdvHkJ5y,,,,floor_level_03,,"[26.825, 29.811, 66.05]","{""device_tag"": ""SIV01"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""34.0"", ""power_factor"": ""1.0"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_0_PFdHdH9DYfIP1PzwrG8w,LightFixture,Aava-AV12LLR,SIV01,ifc_ele,ELE_enriched.ifc,0_PFdHdH9DYfIP1PzwrG8w,,,,floor_level_03,,"[28.01, 30.827, 66.05]","{""device_tag"": ""SIV01"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""34.0"", ""power_factor"": ""1.0"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_3iXNeRRDL9WwOI7yjWqWi9,LightFixture,Aava-AV12LLR,SIV01,ifc_ele,ELE_enriched.ifc,3iXNeRRDL9WwOI7yjWqWi9,,,,floor_level_03,,"[25.927, 33.282, 66.05]","{""device_tag"": ""SIV01"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""34.0"", ""power_factor"": ""1.0"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_3iXNeRRDL9WwOI7yjWqWiS,LightFixture,Aava-AV12LLR,SIV01,ifc_ele,ELE_enriched.ifc,3iXNeRRDL9WwOI7yjWqWiS,,,,floor_level_03,,"[23.881, 35.691, 66.05]","{""device_tag"": ""SIV01"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""34.0"", ""power_factor"": ""1.0"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_3iXNeRRDL9WwOI7yjWqWiN,LightFixture,Aava-AV12LLR,SIV01,ifc_ele,ELE_enriched.ifc,3iXNeRRDL9WwOI7yjWqWiN,,,,floor_level_03,,"[21.855, 38.079, 66.05]","{""device_tag"": ""SIV01"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""34.0"", ""power_factor"": ""1.0"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_3iXNeRRDL9WwOI7yjWqWhg,LightFixture,Aava-AV12LLR,SIV01,ifc_ele,ELE_enriched.ifc,3iXNeRRDL9WwOI7yjWqWhg,,,,floor_level_03,,"[19.839, 40.454, 66.05]","{""device_tag"": ""SIV01"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""34.0"", ""power_factor"": ""1.0"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_1DcJ0Kj_557927brt_bxQu,LightFixture,Aava-AV12LLR,SIV01,ifc_ele,ELE_enriched.ifc,1DcJ0Kj_557927brt$bxQu,,,,floor_level_03,,"[20.269, 44.594, 66.05]","{""device_tag"": ""SIV01"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""34.0"", ""power_factor"": ""1.0"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_2wfd4P9QD1wuMkHqtwtUX1,LightFixture,Aava-AV12LLR,SIV01,ifc_ele,ELE_enriched.ifc,2wfd4P9QD1wuMkHqtwtUX1,,,,floor_level_03,,"[28.944, 31.603, 66.05]","{""device_tag"": ""SIV01"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""34.0"", ""power_factor"": ""1.0"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_2wfd4P9QD1wuMkHqtwtU_m,LightFixture,Aava-AV12LLR,SIV01,ifc_ele,ELE_enriched.ifc,2wfd4P9QD1wuMkHqtwtU$m,,,,floor_level_03,,"[27.108, 34.281, 66.05]","{""device_tag"": ""SIV01"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""34.0"", ""power_factor"": ""1.0"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_2wfd4P9QD1wuMkHqtwtU_n,LightFixture,Aava-AV12LLR,SIV01,ifc_ele,ELE_enriched.ifc,2wfd4P9QD1wuMkHqtwtU$n,,,,floor_level_03,,"[25.063, 36.69, 66.05]","{""device_tag"": ""SIV01"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""34.0"", ""power_factor"": ""1.0"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_2wfd4P9QD1wuMkHqtwtU_s,LightFixture,Aava-AV12LLR,SIV01,ifc_ele,ELE_enriched.ifc,2wfd4P9QD1wuMkHqtwtU$s,,,,floor_level_03,,"[23.239, 38.839, 66.05]","{""device_tag"": ""SIV01"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""34.0"", ""power_factor"": ""1.0"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_1bbLVqZJT1Nwej_BehzVGw,LightFixture,-,SIV03,ifc_ele,ELE_enriched.ifc,1bbLVqZJT1Nwej_BehzVGw,,,,floor_level_03,,"[30.411, 46.841, 66.15]","{""device_tag"": ""SIV03"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""0.0"", ""power_factor"": ""0.97"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_1bbLVqZJT1Nwej_BehzVG_,LightFixture,-,SIV03,ifc_ele,ELE_enriched.ifc,1bbLVqZJT1Nwej_BehzVG$,,,,floor_level_03,,"[31.371, 47.656, 66.15]","{""device_tag"": ""SIV03"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""0.0"", ""power_factor"": ""0.97"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_1bbLVqZJT1Nwej_BehzVGW,LightFixture,-,SIV03,ifc_ele,ELE_enriched.ifc,1bbLVqZJT1Nwej_BehzVGW,,,,floor_level_03,,"[32.352, 46.501, 66.15]","{""device_tag"": ""SIV03"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""0.0"", ""power_factor"": ""0.97"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_1bbLVqZJT1Nwej_BehzVGb,LightFixture,-,SIV03,ifc_ele,ELE_enriched.ifc,1bbLVqZJT1Nwej_BehzVGb,,,,floor_level_03,,"[31.391, 45.686, 66.15]","{""device_tag"": ""SIV03"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""0.0"", ""power_factor"": ""0.97"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_1bbLVqZJT1Nwej_BehzVGQ,LightFixture,-,SIV03,ifc_ele,ELE_enriched.ifc,1bbLVqZJT1Nwej_BehzVGQ,,,,floor_level_03,,"[33.049, 43.697, 66.15]","{""device_tag"": ""SIV03"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""0.0"", ""power_factor"": ""0.97"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_1bbLVqZJT1Nwej_BehzVG0,LightFixture,-,SIV03,ifc_ele,ELE_enriched.ifc,1bbLVqZJT1Nwej_BehzVG0,,,,floor_level_03,,"[33.957, 44.458, 66.15]","{""device_tag"": ""SIV03"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""0.0"", ""power_factor"": ""0.97"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_1ZFyk7GZvFCenL8HmaXGiu,LightFixture,-,SIV04,ifc_ele,ELE_enriched.ifc,1ZFyk7GZvFCenL8HmaXGiu,,,,floor_level_03,,"[35.8, 45.477, 67.15]","{""device_tag"": ""SIV04"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""0.0"", ""power_factor"": ""0.97"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_1ZFyk7GZvFCenL8HmaXGiL,LightFixture,-,SIV04,ifc_ele,ELE_enriched.ifc,1ZFyk7GZvFCenL8HmaXGiL,,,,floor_level_03,,"[29.877, 37.39, 66.15]","{""device_tag"": ""SIV04"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""0.0"", ""power_factor"": ""0.97"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_1ZFyk7GZvFCenL8HmaXGiI,LightFixture,-,SIV04,ifc_ele,ELE_enriched.ifc,1ZFyk7GZvFCenL8HmaXGiI,,,,floor_level_03,,"[31.193, 38.506, 66.15]","{""device_tag"": ""SIV04"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""0.0"", ""power_factor"": ""0.97"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_1ZFyk7GZvFCenL8HmaXGiV,LightFixture,-,SIV03,ifc_ele,ELE_enriched.ifc,1ZFyk7GZvFCenL8HmaXGiV,,,,floor_level_03,,"[27.811, 35.635, 66.15]","{""device_tag"": ""SIV03"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""0.0"", ""power_factor"": ""0.97"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_1ZFyk7GZvFCenL8HmaXGi4,LightFixture,-,SIV03,ifc_ele,ELE_enriched.ifc,1ZFyk7GZvFCenL8HmaXGi4,,,,floor_level_03,,"[28.721, 36.438, 66.15]","{""device_tag"": ""SIV03"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""0.0"", ""power_factor"": ""0.97"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_1nmqW_LNX79Qbv3e3q9rzQ,LightFixture,C504408400400100,SIV05,ifc_ele,ELE_enriched.ifc,1nmqW$LNX79Qbv3e3q9rzQ,,,,floor_level_03,,"[26.566, 38.193, 67.15]","{""device_tag"": ""SIV05"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""0.0"", ""power_factor"": ""0.97"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_1nmqW_LNX79Qbv3e3q9rzL,LightFixture,C504408400400100,SIV05,ifc_ele,ELE_enriched.ifc,1nmqW$LNX79Qbv3e3q9rzL,,,,floor_level_03,,"[28.957, 40.223, 67.15]","{""device_tag"": ""SIV05"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""0.0"", ""power_factor"": ""0.97"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_3s8F51SGP8N9uy28ja8Yvm,LightFixture,C504408400400100,SIV05,ifc_ele,ELE_enriched.ifc,3s8F51SGP8N9uy28ja8Yvm,,,,floor_level_03,,"[23.625, 40.789, 66.15]","{""device_tag"": ""SIV05"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""0.0"", ""power_factor"": ""0.97"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_1_aunz8LD3wPIb19Zdi2EP,LightFixture,C504408400400100,SIV05,ifc_ele,ELE_enriched.ifc,1_aunz8LD3wPIb19Zdi2EP,,,,floor_level_03,,"[26.943, 43.606, 64.55]","{""device_tag"": ""SIV05"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""0.0"", ""power_factor"": ""0.97"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_1aIaMOD812s9LqBsA2ML7v,LightFixture,Aava-AV12LLR,SIV01,ifc_ele,ELE_enriched.ifc,1aIaMOD812s9LqBsA2ML7v,,,,floor_level_03,,"[30.647, 33.049, 66.05]","{""device_tag"": ""SIV01"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""34.0"", ""power_factor"": ""1.0"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_1aIaMOD812s9LqBsA2ML7A,LightFixture,Aava-AV12LLR,SIV01,ifc_ele,ELE_enriched.ifc,1aIaMOD812s9LqBsA2ML7A,,,,floor_level_03,,"[29.553, 34.337, 66.05]","{""device_tag"": ""SIV01"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""34.0"", ""power_factor"": ""1.0"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_1aIaMOD812s9LqBsA2ML7U,LightFixture,Aava-AV12LLR,SIV01,ifc_ele,ELE_enriched.ifc,1aIaMOD812s9LqBsA2ML7U,,,,floor_level_03,,"[32.044, 34.233, 66.05]","{""device_tag"": ""SIV01"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""34.0"", ""power_factor"": ""1.0"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_1aIaMOD812s9LqBsA2ML7V,LightFixture,Aava-AV12LLR,SIV01,ifc_ele,ELE_enriched.ifc,1aIaMOD812s9LqBsA2ML7V,,,,floor_level_03,,"[30.95, 35.522, 66.05]","{""device_tag"": ""SIV01"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""34.0"", ""power_factor"": ""1.0"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_1aIaMOD812s9LqBsA2ML4Y,LightFixture,Aava-AV12LLR,SIV01,ifc_ele,ELE_enriched.ifc,1aIaMOD812s9LqBsA2ML4Y,,,,floor_level_03,,"[33.466, 35.445, 66.05]","{""device_tag"": ""SIV01"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""34.0"", ""power_factor"": ""1.0"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_1aIaMOD812s9LqBsA2ML4Z,LightFixture,Aava-AV12LLR,SIV01,ifc_ele,ELE_enriched.ifc,1aIaMOD812s9LqBsA2ML4Z,,,,floor_level_03,,"[32.372, 36.734, 66.05]","{""device_tag"": ""SIV01"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""34.0"", ""power_factor"": ""1.0"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_0IngoWSpf33OUFIculXeuO,LightFixture,Aava-AV12LLR,SIV01,ifc_ele,ELE_enriched.ifc,0IngoWSpf33OUFIculXeuO,,,,floor_level_03,,"[38.401, 53.31, 66.05]","{""device_tag"": ""SIV01"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""34.0"", ""power_factor"": ""1.0"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_0IngoWSpf33OUFIculXeut,LightFixture,Aava-AV12LLR,SIV01,ifc_ele,ELE_enriched.ifc,0IngoWSpf33OUFIculXeut,,,,floor_level_03,,"[39.152, 52.426, 66.05]","{""device_tag"": ""SIV01"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""34.0"", ""power_factor"": ""1.0"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_0IngoWSpf33OUFIculXeuz,LightFixture,Aava-AV12LLR,SIV01,ifc_ele,ELE_enriched.ifc,0IngoWSpf33OUFIculXeuz,,,,floor_level_03,,"[39.942, 51.495, 66.05]","{""device_tag"": ""SIV01"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""34.0"", ""power_factor"": ""1.0"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_0IngoWSpf33OUFIculXevB,LightFixture,Aava-AV12LLR,SIV01,ifc_ele,ELE_enriched.ifc,0IngoWSpf33OUFIculXevB,,,,floor_level_03,,"[40.739, 50.557, 66.05]","{""device_tag"": ""SIV01"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""34.0"", ""power_factor"": ""1.0"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_0tOda0n0bC8wK4mFqZcosu,LightFixture,-,SIV04,ifc_ele,ELE_enriched.ifc,0tOda0n0bC8wK4mFqZcosu,,,,floor_level_03,,"[40.245, 55.074, 66.15]","{""device_tag"": ""SIV04"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""0.0"", ""power_factor"": ""0.97"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_0tOda0n0bC8wK4mFqZcot6,LightFixture,-,SIV04,ifc_ele,ELE_enriched.ifc,0tOda0n0bC8wK4mFqZcot6,,,,floor_level_03,,"[41.176, 54.014, 66.15]","{""device_tag"": ""SIV04"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""0.0"", ""power_factor"": ""0.97"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_0tOda0n0bC8wK4mFqZcotC,LightFixture,-,SIV04,ifc_ele,ELE_enriched.ifc,0tOda0n0bC8wK4mFqZcotC,,,,floor_level_03,,"[42.187, 52.771, 66.15]","{""device_tag"": ""SIV04"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""0.0"", ""power_factor"": ""0.97"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_0tOda0n0bC8wK4mFqZcotQ,LightFixture,-,SIV04,ifc_ele,ELE_enriched.ifc,0tOda0n0bC8wK4mFqZcotQ,,,,floor_level_03,,"[43.166, 51.524, 66.15]","{""device_tag"": ""SIV04"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""0.0"", ""power_factor"": ""0.97"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_0tOda0n0bC8wK4mFqZcotW,LightFixture,-,SIV04,ifc_ele,ELE_enriched.ifc,0tOda0n0bC8wK4mFqZcotW,,,,floor_level_03,,"[41.983, 56.723, 66.15]","{""device_tag"": ""SIV04"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""0.0"", ""power_factor"": ""0.97"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_0tOda0n0bC8wK4mFqZcotk,LightFixture,-,SIV04,ifc_ele,ELE_enriched.ifc,0tOda0n0bC8wK4mFqZcotk,,,,floor_level_03,,"[42.797, 55.764, 66.15]","{""device_tag"": ""SIV04"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""0.0"", ""power_factor"": ""0.97"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_0tOda0n0bC8wK4mFqZcotq,LightFixture,-,SIV04,ifc_ele,ELE_enriched.ifc,0tOda0n0bC8wK4mFqZcotq,,,,floor_level_03,,"[43.598, 54.821, 66.15]","{""device_tag"": ""SIV04"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""0.0"", ""power_factor"": ""0.97"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_0tOda0n0bC8wK4mFqZcoqU,LightFixture,-,SIV04,ifc_ele,ELE_enriched.ifc,0tOda0n0bC8wK4mFqZcoqU,,,,floor_level_03,,"[45.248, 53.983, 66.15]","{""device_tag"": ""SIV04"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""0.0"", ""power_factor"": ""0.97"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_0tOda0n0bC8wK4mFqZcoqa,LightFixture,-,SIV04,ifc_ele,ELE_enriched.ifc,0tOda0n0bC8wK4mFqZcoqa,,,,floor_level_03,,"[44.196, 53.102, 66.15]","{""device_tag"": ""SIV04"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""0.0"", ""power_factor"": ""0.97"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_2S6mCU5m1C69Bopv7Kk9dZ,LightFixture,-,SIV02,ifc_ele,ELE_enriched.ifc,2S6mCU5m1C69Bopv7Kk9dZ,,,,floor_level_03,,"[45.258, 59.428, 66.1]","{""device_tag"": ""SIV02"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""0.0"", ""power_factor"": ""1.0"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_2S6mCU5m1C69Bopv7Kk9da,LightFixture,-,SIV02,ifc_ele,ELE_enriched.ifc,2S6mCU5m1C69Bopv7Kk9da,,,,floor_level_03,,"[43.513, 58.022, 66.1]","{""device_tag"": ""SIV02"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""0.0"", ""power_factor"": ""1.0"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_2S6mCU5m1C69Bopv7Kk9do,LightFixture,-,SIV02,ifc_ele,ELE_enriched.ifc,2S6mCU5m1C69Bopv7Kk9do,,,,floor_level_03,,"[46.434, 58.043, 66.1]","{""device_tag"": ""SIV02"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""0.0"", ""power_factor"": ""1.0"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_2S6mCU5m1C69Bopv7Kk9dt,LightFixture,-,SIV02,ifc_ele,ELE_enriched.ifc,2S6mCU5m1C69Bopv7Kk9dt,,,,floor_level_03,,"[44.726, 56.593, 66.1]","{""device_tag"": ""SIV02"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""0.0"", ""power_factor"": ""1.0"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_2S6mCU5m1C69Bopv7Kk9ca,LightFixture,-,SIV02,ifc_ele,ELE_enriched.ifc,2S6mCU5m1C69Bopv7Kk9ca,,,,floor_level_03,,"[45.632, 55.526, 66.1]","{""device_tag"": ""SIV02"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""0.0"", ""power_factor"": ""1.0"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_2S6mCU5m1C69Bopv7Kk9cm,LightFixture,-,SIV02,ifc_ele,ELE_enriched.ifc,2S6mCU5m1C69Bopv7Kk9cm,,,,floor_level_03,,"[46.668, 54.306, 66.1]","{""device_tag"": ""SIV02"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""0.0"", ""power_factor"": ""1.0"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_2S6mCU5m1C69Bopv7Kk9bC,LightFixture,-,SIV02,ifc_ele,ELE_enriched.ifc,2S6mCU5m1C69Bopv7Kk9bC,,,,floor_level_03,,"[47.34, 56.976, 66.1]","{""device_tag"": ""SIV02"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""0.0"", ""power_factor"": ""1.0"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_2S6mCU5m1C69Bopv7Kk9bO,LightFixture,-,SIV02,ifc_ele,ELE_enriched.ifc,2S6mCU5m1C69Bopv7Kk9bO,,,,floor_level_03,,"[48.4, 55.728, 66.1]","{""device_tag"": ""SIV02"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""0.0"", ""power_factor"": ""1.0"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_2S6mCU5m1C69Bopv7Kk9bK,LightFixture,-,SIV02,ifc_ele,ELE_enriched.ifc,2S6mCU5m1C69Bopv7Kk9bK,,,,floor_level_03,,"[46.494, 60.121, 66.1]","{""device_tag"": ""SIV02"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""0.0"", ""power_factor"": ""1.0"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_2S6mCU5m1C69Bopv7Kk9bW,LightFixture,-,SIV02,ifc_ele,ELE_enriched.ifc,2S6mCU5m1C69Bopv7Kk9bW,,,,floor_level_03,,"[48.333, 61.682, 66.1]","{""device_tag"": ""SIV02"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""0.0"", ""power_factor"": ""1.0"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_2S6mCU5m1C69Bopv7Kk9bs,LightFixture,-,SIV02,ifc_ele,ELE_enriched.ifc,2S6mCU5m1C69Bopv7Kk9bs,,,,floor_level_03,,"[47.4, 59.054, 66.1]","{""device_tag"": ""SIV02"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""0.0"", ""power_factor"": ""1.0"", ""system_code"": ""S0301""}",ifc_derived,high,
lp_2S6mCU5m1C69Bopv7Kk9bt,LightFixture,-,SIV02,ifc_ele,ELE_enriched.ifc,2S6mCU5m1C69Bopv7Kk9bt,,,,floor_level_03,,"[49.239, 60.615, 66.1]","{""device_tag"": ""SIV02"", ""load_kind"": ""lighting"", ""category"": ""lights"", ""voltage_v"": ""230.0"", ""design_power_w"": ""0.0"", ""power_factor"": ""1.0"", ""system_code"": ""S0301""}",ifc_derived,high,
